,category,ttc
427,休閒,  汐止 分館     NUM   月 彩虹 故事 屋 內容   說 故事 時間 囉   歡迎 家長 小朋友 分享 繪本 故事 快樂     NUM       NUM         NUM       NUM       NUM       NUM     最 重要 東西   免費   自由 入場   櫃檯 領取   故事集 點卡   蓋 集點章   集滿   NUM   點 可兌換 精美 小 禮物   故事 繪本 時間 若有 更動   活動 現場 公告 為主   
428,教育,  新北 市立 圖書館   石碇 分館     NUM   年 新北 市立 圖書館 石碇 分館 推動   來說 生命 故事   閱讀 人文 石碇   樂活 傳承 活動 內容   由雙 帶領 人 藉由 泡茶 談天 方式   每月 排定 主題   石碇 十二里   NUM       NUM   版   引導 主持   請 每位 參加者 分享 生命 故事   亦可 針對 分享者 提問   今 年度 再   石碇 區 老人 結合   採訪 關懷 獨居 老人   持續 專訪   NUM   位 石碇 老人 生命   故事   收錄 成冊   結合 館藏 資料   透過 長者 分享   整合 文字   音樂   照片   影片 元素   
429,文藝,  新北 市立 圖書館 新莊 福營 分館     NUM       NUM   講座   綠色 旅行   地方 光點 大地 藝術 祭 內容   新北 市立 圖書館 新莊 福營 分館     NUM       NUM   講座   綠色 旅行   地方 光點 大地 藝術 祭   簡介   暑假 到來   旅行 是不是 思考   日本 台灣 熱絡 環境 藝術 祭   一起 探索   品味 當地 藝術   人文   自然 交織 食農 風景   時間     NUM   年   NUM   月   NUM   日       NUM       NUM       NUM       NUM     對象   持有 新北 市立 圖書館 借閱 證之 讀者   地點   新北 市立 圖書館 新莊 福營 分館     NUM   樓 多功能 教室   新北市 新莊 區 四維路   NUM   號   報名 方式   線上 報名     ENG       ENG       ENG       ENG     NUM     ENG     電話 報名     NUM       NUM     請 分館 臨櫃 報名   報名 日期   活動 名額   NUM   名   即日起 至額 滿為止   注意事項   尊重 講師 智慧 財產權   課程 中 錄影   錄音   攝影   響應 環保   請 自備 環保 杯   本館 提供 杯水   講座 提供 教師 公務人員 研習 時數   NUM   小時   講座 結束 後 參加 彩繪 紙傘 活動   免 材料費   做 完成 品可 帶回家   限制 對象 年滿   NUM   歲 以上 樂齡 讀者   材料 份數   NUM   份   
430,公告,  汐止 江北 分館     NUM       NUM   駐點 辦證 借書 服務 內容   新北 市立 圖書館 方便 民眾 辦證   借書     NUM   年度 實施 巡迴 辦證 借書 服務   主動出擊 場所 駐點   推動 閱讀 文化 形成 傳承   點燃 民眾 閱讀 熱情   
431,教育,  新北 市立 圖書館 深坑 分館     NUM       NUM       NUM   講座   深坑 豆腐 閱一夏   手作 天然 豆腐   講座   高義泰 老師 內容   深坑 分館     NUM       NUM       NUM   講座   深坑 豆腐 閱一夏   手作 天然 豆腐   講座   高義泰 老師   比肉 美味 豆腐   代謝 綽   宋 拾遺 錄   載   豆腐 之術   三代 未聞   此物 至漢 淮南 王亦始 傳其術 世   課程 品嘗 天然 豆腐   還會 專業 老師 指導 學員 豆漿 製作 天然 豆腐   製作方法 只 需要 簡單 幾道 步驟   即可 黃豆   豆漿   豆花   豆腐   讀者 品嚐 最 原始 豆腐   今年 八月 一同 攜手 挑戰 手作 豆腐   活動 時間     NUM   年   NUM   月   NUM   日       NUM       NUM       NUM       NUM     名額有限   額滿 為止   早上   NUM       NUM   深坑 分館 門口 集合     NUM       NUM   出發   逾時不候   深坑 農產品 推廣 中心   參加 對象   歡迎 讀者 參加   活動 地點   深坑 農產品 推廣 中心   新北市 深坑 區阿柔里 阿柔洋   NUM   號   講座 洽詢 電話     NUM       NUM     活動 內容   高義泰 老師 指導 學員 豆漿 製作 天然 豆腐   體驗 作 豆腐 樂趣   並讓 品嚐 最 原始 豆腐 滋味   報名 方式   活動 需 事先 報名   活動 當天 請 務必 攜帶 借閱 證   電話 報名     NUM       NUM     現場 報名   分館 臨櫃 報名 
432,休閒,新北 賞花 農遊趣   豔紅 鹿子 百合 內容   精選 平溪 區嶺 腳步 道 辦理 賞 豔紅 鹿子 百合 生態 農遊趣 活動   活動 核心 價值   寂靜 山徑   傾聽 大自然 聲音   鼓勵 民眾 走向 戶外   親近 大自然   伴隨 周圍 生態 地景 特色 鄰近 農村 農園   生態 藍帶   讓民眾 可依 需求 選擇 喜愛 生態 農村 之旅   
433,教育,  新北 市立 圖書館 雙溪 分館   幸福家庭   家庭教育 親子 共讀 推廣 活動   好 媽媽   內容   好 媽媽   親子 共讀 特別 有助於 幼兒 語言 能力 發展   從事 高品質 親子 共讀 幼兒 接受 性 表達 性 語言 能力 較佳     ENG       ENG       ENG       ENG       ENG       NUM     親子 共讀 有助於 幼兒 心智 社會 情緒 發展   父母 共讀 過程 中 示範 引導 語言 使用   表達 親子 間 親密   傳遞 思維 方式 文化 價值觀 形塑 幼兒 心智 發展   講師   陳 君宜 老師   簡慧珊 老師   活動 時間     NUM   年   NUM   月   NUM   日     NUM       NUM       NUM       NUM     活動 地點   雙溪 分館   多功能 教室   雙溪 區 太平路   NUM   號   NUM   樓   報名 方式   櫃台 報名 電話 報名   免費   升 小班   升小 ㄧ 學童 家長   限額   NUM     連絡 電話     NUM       NUM   轉   NUM   
434,教育,  新北 市立 圖書館 淡水 分館   閱讀   ENG   一夏 講座   溝通 讀心術 內容   閱讀   ENG   一夏 講座   溝通 讀心術   時間     NUM       NUM         NUM       NUM       NUM       NUM     地點   淡水 分館   NUM   樓 多功能 活動室   淡水區 文化路   NUM   號   電話     NUM       NUM       NUM   分機   NUM       NUM     講師   中華 傳統 文化教育 推廣 協會   簡介   中華 傳統 文化教育 推廣 協會 講師   分享 溝通   世界 溝通   歡迎 讀者 一同 認識   認識 世界   備註   無須 報名   免費入場   參加 講座 提供 公務人員   教職人員 及志工 研習 時數   
435,休閒,  汐止 大同 分館     NUM       NUM     閱讀 世界   寶寶 抓周 趣   活動 內容   活動 主旨   寶寶 健康 快樂 長大   每個 父母 生命 中 最 甜蜜 課題   寶寶 美好 未來   則是 父母 最 深切 盼望   新北 市立 圖書館 推動   NUM   歲 閱讀   希望 邀請 家長 寶寶 一起 共讀   特別   NUM   月份 規劃 全市   閱讀 世界   寶寶 抓周 趣   活動   利用 抓周 儀式 圖畫書 搭配   期望 透過 閱讀 啟發   寶寶 開啟 夢想 希望 大門   閱讀 做 養份   寶寶 充滿 愛的 照護 下   快樂 健康成長 茁壯   活動 搭配 贈送   NUM   適齡 繪本 閱讀 日記   家長 記錄 寶寶 幸福 閱讀 每一刻   活動 方式   鼓勵 閱讀   幫助 寶寶 未來 成長 發展   利用 抓周 概念   藉由   抓周   活動   贈送 寶寶   NUM   本繪本   本繪本 內含 多元 主題 學習 意義   期望 家長 利用 繪本 寶寶 快樂 共讀   啟發 寶寶   並為 寶寶 開起 夢想 希望 大門   寶寶 愛中 快樂 成長   活動 對象   設籍 新北市   NUM   年 出生 寶寶   活動 日期     NUM       NUM         NUM       NUM       NUM       NUM     活動 人數   限額   NUM   名 寶寶     NUM       NUM         NUM       NUM     開放 電話   臨櫃 報名   額滿 為止 
436,教育,  新北 市立 圖書館 新莊 分館     NUM       NUM   講座   生活 健康 環境 毒害 內容   新北 市立 圖書館 新莊 分館     NUM       NUM   講座   生活 健康 環境 毒害   李佳瑩 老師   內容簡介   科技時代   環境 加速 惡化   卻 延續 舊習慣 一步 一步 走向 危機 自覺   環境 改變 警惕   新 世代 接受 學習 新 觀念   國人 十大 死亡 原因 氣候變遷   造成 疾病 傳染 危機   過度 消費 帶來 環境 傷害   食材 陷阱   塑膠製品 毒害 知多少   杜絕 毒害 挽救 免疫力   遠離 毒害 重建 健康 家園   時間     NUM   年   NUM   月   NUM   日       NUM       NUM       NUM       NUM     對象   持有 新北 市立 圖書館 借閱 證之 讀者   地點   新北 市立 圖書館 新莊 分館     NUM   樓 多功能 教室   新北市 新莊 區 中華路 一段   NUM   號   報名 方式   線上 報名     ENG       ENG       ENG       ENG     NUM     ENG     電話 報名     NUM       NUM       NUM     請 分館 臨櫃 報名   報名 日期   活動 名額   NUM   名   即日起 至額 滿為止   維 謢 讀者 權益   因故 無法 參加者 請於 上課 前   NUM   日 致電 分館 做 取消 報名   注意事項   尊重 講師 智慧 財產權   課程 中 錄影   錄音   攝影   響應 環保   請 自備 環保 杯   本館 提供 杯水   講座 提供 教師 公務人員 研習 時數   NUM   小時   講師 介紹   現任   中華民國 企業 經營 領導 協會   無毒 家園 教學中心 環教 專任 講師   經歷   台北市 政府 環境保護局 專案 工程師   台北市 政府 環境保護局 環教 講師   台北 醫學 大學 營養學 學分 班   甲級 廢水 專責 人員     ENG       ENG     NUM   實驗室 品質 管理員   勞工 安全衛生 管理人員   台北市 社區 委員會 環境 暨 保健 講師 
437,教育,  新北 市立 圖書館 板橋 四維 分館     NUM   年   NUM   月   NUM   日 閱讀 生活 講座   放棄 完美   傾聽 孩子 內心 聲音   羅 怡君 內容   館名   新北 市立 圖書館 板橋 四維 分館   地址   新北市 板橋 區 陽明 街   NUM   號   電話     NUM       NUM     時間     NUM       NUM         NUM       NUM       NUM       NUM     板橋 四維 分館 配合 教育部 辦理 幸福家庭 計畫   特別 邀請 親子 天下 嚴選 部落 客羅怡君 老師 家長 分享 親子關係 議題   羅 怡君 老師   世上 理想 父母   這本 書裡   冷靜 不失 溫柔 視角   直探 親子關係 本質   並對 大人 提供 生活 教養 建言   
438,休閒,  新北市 青少年 圖書館     NUM   月 彩虹 故事 屋 內容   新北市 青少年 圖書館     NUM   月 彩虹 故事 屋     NUM   年   NUM   月 說 故事 時間   中 文說 故事     NUM       NUM         NUM       NUM       NUM       NUM       NUM       NUM         NUM       NUM       NUM       NUM     備註   異動   現場 公告 為準   免費     NUM       NUM     新北市 青少年 圖書館     NUM   樓 兒童 室   新店 區 安康路   NUM   段   NUM   號   
439,影劇、展覽,  新北 市立 圖書館 板橋 四維 分館     NUM   年   NUM   月   樂讀 新 生活   主題 書展 內容   活動 名稱   樂讀 新 生活   主題 書展   時間     NUM       NUM       NUM       NUM     週二 週六   NUM       NUM       NUM       NUM     週日 週一   NUM       NUM       NUM       NUM     每月 最後 一週 週四 清館 日   清館 日 休館   對外開放   地點     NUM   樓 展示區 
440,休閒,  新北 市立 圖書館 板橋 四維 分館     NUM   月 故事 根苗 親子   英   內容   館名   新北 市立 圖書館 板橋 四維 分館   地址   新北市 板橋 區 陽明 街   NUM   號   電話     NUM       NUM     時間     NUM       NUM       NUM       NUM     內容   動態 閱讀 協會 說 故事 活動     NUM       NUM       ENG       ENG       ENG       ENG     賴玉絲 
441,文藝,  NUM     年 印尼 文化 嘉年華   印尼 我心   內容   印尼 籍 勞工 新北市 逾     NUM     萬人   佔 新北市 外勞 總 人數 二分之一   回饋 印尼 籍 勞工 台 辛勞   舉辦 大型 文化 活動   釋放 印尼 朋友 工作 壓力 紓解 思鄉 情懷   活動 安排 印尼 傳統 舞蹈   音樂 表演 邀請 印尼 當地 知名 歌手 來台 表演 規劃 政令 服務 攤位 服務 攤位   提供 外勞 法令 諮詢   另於 活動 中 設計 有獎 徵答   摸彩   使 整體 活動 豐富   
442,文藝,  新北市 青少年 圖書館     NUM       NUM     日   全民 舞台   七夕 情人節 戀舞     ENG       ENG     林士傑   內容     NUM       NUM     日   全民 舞台   七夕 情人節 戀舞   超人氣 日劇   月薪 嬌妻   片尾曲   新垣 結衣   戀舞   跳過   輕鬆 簡單 可愛   戀舞   日劇 放映 後   成 日本 全民 舞蹈   紅遍 海內外   七夕 情人節   應該 跳 最 夯   戀舞   時間     NUM       NUM     日     NUM       NUM       NUM       NUM     地點   新北市 青少年 圖書館     NUM   樓 街舞 區   新北市 新店 區 安康路   NUM   段   NUM   號   聯絡 電話     NUM       NUM       NUM     講師     ENG       ENG     林士傑   課程 對象   招收   NUM   組   NUM       NUM   歲 青少年     NUM   人   歡迎 好 朋友   好 同學   兄弟 姊妹   戀人   同來 參與 唷   報名 時   請以 一人 代表 報名 即可   謝謝   課程 費用   免費 報名 參加   報名 時間     NUM   年   NUM   月   NUM   日 上午   NUM       NUM     開放 網路 報名     ENG       ENG       ENG       NUM     ENG     備註   凡著 情侶裝 同款 服裝   穿 白色 上衣   參加 活動   結束 後 即可 獲得 一份 精美 小 禮物   一組 限領 一份   
443,教育,  NUM   年度 防制 就業 歧視 法令 研習會 內容   邀請 專家學者 透過 法令 研習會 方式   宣導 托兒 設施 措施   勞工 職 場上 處境 面對 就業 歧視   性騷擾 之態樣 進行 案例 分析 探討   協助 雇主 了解 就業 歧視 禁止 相關 規範   維護 勞資雙方 權益   創造 安全 平等 友善 職場   
444,教育,雙溪 區   NUM   年 婦女 成長 課程   花現 幸福 內容   邀請 來自 越南 新 住民 姊妹 卞 柔勻   卞 老師   NUM   歲 時 越南 家鄉 經營 餐廳   嫁來 台灣 後 繼續 餐飲業 工作   專注 投入   純天然   NUM     ENG   果凍   製作   藉由 卞 老師 專長   將由 現場 教學 手工 製作 花卉 果凍   
